head_idx,layer,head_in_layer,avg_synergy,avg_redundancy,syn_rank,red_rank,syn_red_score
216,6,24,0.04087770552627737,0.003984582327789158,691,542,0.6125330979699912
217,6,25,0.0216681991081904,0.002493332887778928,242,154,0.558693733451015
218,6,26,0.01391955069892573,0.0022468926363400925,89,104,0.4677846425419241
219,6,27,0.028017794812385977,0.0030014164101372885,365,250,0.5825242718446602
220,6,28,0.009177738980793642,0.0017000868498884482,20,29,0.4730803177405119
221,6,29,0.03290341959770495,0.003765417027237806,481,460,0.499558693733451
222,6,30,0.027615022809764134,0.004197056884683158,357,610,0.25772285966460723
223,6,31,0.01449968204117688,0.002110003841132325,102,80,0.500441306266549
224,7,0,0.03836227122913764,0.004215344076594596,620,617,0.4836716681376876
225,7,1,0.06005220781517901,0.0069412904487013115,1088,1096,0.47396293027360986
226,7,2,0.02261388786440833,0.002935592672431054,265,235,0.5075022065313327
227,7,3,0.018213654915121565,0.0027161643951755915,171,199,0.4563106796116505
228,7,4,0.016779476430250295,0.002502122302244702,140,156,0.46690203000882613
229,7,5,0.07035533378586484,0.010803941994027863,1141,1148,0.4748455428067079
230,7,6,0.024711508029328644,0.003355427978707812,297,339,0.4439541041482789
231,7,7,0.04858673817424192,0.00608855668522144,890,1040,0.34863195057369817
232,7,8,0.03933717761299135,0.005336255730748331,648,935,0.22771403353927624
233,7,9,0.02829393568831984,0.003246532559322498,372,312,0.5339805825242718
234,7,10,0.04859131629462222,0.005231167583986849,892,915,0.46072374227714036
235,7,11,0.021011226137569672,0.003290047606540397,229,321,0.39982347749338043
236,7,12,0.0476783970317932,0.00498268755456742,875,856,0.4977934686672551
237,7,13,0.0496275055503451,0.005354842739679519,916,938,0.4616063548102383
238,7,14,0.044267071188349376,0.00526269541505303,787,918,0.36540158870255957
239,7,15,0.03700503520373794,0.004980483821772324,584,855,0.2418358340688438
240,7,16,0.06384892804354926,0.0050921329165352115,1117,880,0.6902030008826125
241,7,17,0.04325696645292821,0.004326541298929388,755,655,0.5692850838481907
242,7,18,0.05101209414399957,0.004224257864511815,947,620,0.7696381288614298
243,7,19,0.05333708742745052,0.004858150175428926,984,816,0.6293027360988526
244,7,20,0.058709557219060265,0.005600137936276424,1066,979,0.5578111209179171
245,7,21,0.062004853493427346,0.004919015010174391,1103,828,0.7237422771403353
246,7,22,0.03184972188632221,0.0035727374048331894,461,398,0.5366284201235657
247,7,23,0.031164151467331012,0.0048000757382087485,444,803,0.1641659311562224
248,7,24,0.02046317034258091,0.0026915603203394186,214,194,0.49867608120035306
249,7,25,0.010938300022492327,0.0016039685019643983,39,21,0.4969108561341571
250,7,26,0.024785960931706222,0.0030865318190860845,300,272,0.5057369814651368
251,7,27,0.03146786574856955,0.003857220506402797,453,491,0.4474845542806708
252,7,28,0.020930708673339998,0.002783042188850335,227,209,0.4969108561341571
253,7,29,0.03720160517837402,0.0029780412700933126,591,245,0.7864077669902912
254,7,30,0.01053931247813282,0.0016334405548549603,33,23,0.48984995586937335
255,7,31,0.022183029650492934,0.002480408575696053,255,149,0.5745807590467784
256,8,0,0.046471111098133865,0.004120292788998711,841,587,0.705207413945278
257,8,1,0.01635702938718253,0.0025182682617014124,133,162,0.4554280670785525
258,8,2,0.02772028023351053,0.004196054722443297,359,608,0.2612533097969991
259,8,3,0.02256020869081615,0.0030635190601819877,264,264,0.48102383053839365
260,8,4,0.05383805483437983,0.005177025758799276,994,905,0.559576345984113
261,8,5,0.04368561587412345,0.0044291271026057726,770,690,0.5516328331862312
262,8,6,0.05444718537099359,0.0063901922309965685,1006,1063,0.43071491615180935
263,8,7,0.03496561869710455,0.003786314470160833,532,465,0.5401588702559577
264,8,8,0.05028493121915962,0.005811457163731697,927,1009,0.4086496028243601
265,8,9,0.03821997511436053,0.003152988564217625,617,294,0.766107678729038
266,8,10,0.049218732319934975,0.003668954071194063,906,430,0.9011473962930273
267,8,11,0.04079941760282201,0.004089422289489585,688,575,0.5807590467784642
268,8,12,0.060043477278338905,0.003876461522000572,1087,499,1.0
269,8,13,0.036472948018086246,0.0038585393888750426,571,492,0.5507502206531333
270,8,14,0.04728105732154961,0.003966784383753487,865,533,0.7740511915269197
271,8,15,0.040594503502936266,0.0036850027482669676,682,435,0.6990291262135923
272,8,16,0.036824325009256954,0.004363411644657236,579,664,0.4060017652250662
273,8,17,0.048764626565527616,0.006681360519963189,898,1082,0.31862312444836716
274,8,18,0.06390049154322001,0.0070827156414895375,1118,1106,0.4916151809355693
275,8,19,0.050075630099079074,0.007300752626418413,923,1112,0.3142100617828773
276,8,20,0.03742903387174262,0.0036323749583566742,594,420,0.6345984112974404
277,8,21,0.051491140838248406,0.005944315660201421,953,1028,0.4148278905560459
278,8,22,0.05090049018012249,0.004065526134458063,945,571,0.8111209179170344
279,8,23,0.04590172091988566,0.005418240187272489,830,950,0.37511032656663723
280,8,24,0.02343816545482267,0.004238966964020538,272,626,0.16857899382171226
281,8,25,0.02367420126896048,0.0028739115177770728,276,226,0.5251544571932921
282,8,26,0.03703031533579562,0.004014140120703641,586,556,0.5075022065313327
283,8,27,0.037653710670532865,0.004574300101731545,601,733,0.3645189761694616
284,8,28,0.04665595761428987,0.006372855793674562,845,1061,0.2903795233892321
285,8,29,0.04622783578474874,0.004118171408645044,837,586,0.7025595763459841
286,8,30,0.04520517826138889,0.0036338948491305653,812,422,0.8252427184466019
287,8,31,0.047804577313515076,0.00467230001586612,876,765,0.5789938217122683
288,9,0,0.05736524262054879,0.00588044798027695,1052,1020,0.5092674315975286
289,9,1,0.03788769175979763,0.003885969522846692,606,503,0.5719329214474845
290,9,2,0.025983309562059013,0.0030823049626729744,321,270,0.5260370697263901
291,9,3,0.04948029745103855,0.004137215397728906,908,592,0.7599293909973521
292,9,4,0.040019473991083666,0.003895857137402496,668,506,0.6240070609002648
293,9,5,0.033324274786836826,0.004499576995117033,494,718,0.2833186231244484
294,9,6,0.05277963290717724,0.003937486444263198,974,521,0.880847308031774
295,9,7,0.04360028606373439,0.004447287344182125,767,697,0.5428067078552515
296,9,8,0.013069781913643469,0.0020498645130121763,72,69,0.4836716681376876
297,9,9,0.01728145483296452,0.0018356891050946105,151,38,0.5807590467784642
298,9,10,0.03886638667241304,0.005609074657480817,634,983,0.17299205648720212
299,9,11,0.0254857198473766,0.0041636022715014175,315,599,0.23036187113857018
300,9,12,0.013595227210908762,0.002520559159365741,84,163,0.411297440423654
301,9,13,0.020807739680045637,0.002749601555813094,223,202,0.499558693733451
302,9,14,0.02516457011475329,0.0034523559342032172,310,367,0.43071491615180935
303,9,15,0.01403121696715894,0.0023079817467057547,91,117,0.4580759046778464
304,9,16,0.03890726732013683,0.005996109747157163,637,1032,0.1323918799646955
305,9,17,0.054017134586388224,0.007578165163448548,997,1122,0.3706972639011474
306,9,18,0.034047424901574024,0.004322173114683319,514,654,0.3574580759046778
307,9,19,0.019075916246159612,0.0026123262458561556,190,181,0.4889673433362754
308,9,20,0.021083458385956037,0.0029254807334252457,231,234,0.4783759929390997
309,9,21,0.02603443412500594,0.003219323308424603,322,308,0.49338040600176525
310,9,22,0.0332362324018207,0.0036091176380584206,490,408,0.5533980582524272
311,9,23,0.04661257864883773,0.005695764384730385,843,996,0.34598411297440423
312,9,24,0.047618144645642714,0.005270388103263231,871,919,0.4386584289496911
313,9,25,0.05382202327774965,0.005775847646537814,992,1005,0.46954986760812
314,9,26,0.048671523506004045,0.005328445749602669,894,933,0.44660194174757284
315,9,27,0.03635499531467729,0.003671429436477567,566,433,0.5984112974404237
316,9,28,0.010365048128624998,0.0012773536737445497,29,8,0.499558693733451
317,9,29,0.04683190758422344,0.007178491307578166,849,1108,0.2524271844660194
318,9,30,0.006382539206064648,0.0010337000002454556,2,3,0.4801412180052957
319,9,31,0.006455685807982883,0.000966819350984773,3,2,0.4819064430714916
320,10,0,0.021203908565224003,0.003429613615557117,233,358,0.3706972639011474
321,10,1,0.016955001467595127,0.0022268666859595458,145,99,0.5216240070609003
322,10,2,0.014266762874836287,0.0026786613007153794,94,190,0.39629302736098854
323,10,3,0.040880885201415924,0.00378559482316838,692,464,0.6822594880847308
324,10,4,0.025484830647552238,0.0025499616762252853,314,168,0.6098852603706972
325,10,5,0.06316408183084977,0.005593801343479237,1112,977,0.6001765225066196
326,10,6,0.029453325110650116,0.0036187347782450706,400,414,0.46866725507502205
327,10,7,0.03232577169943924,0.003733824812047105,470,447,0.501323918799647
328,10,8,0.05728563157979608,0.007047245185446856,1050,1101,0.43601059135039716
329,10,9,0.040826994181520006,0.006478559940070408,690,1072,0.14386584289496912
330,10,10,0.04701579620727589,0.004828199265952581,856,810,0.5216240070609003
331,10,11,0.03508620954969806,0.004241303533063678,535,627,0.39982347749338043
